region,year,month,price_cowpeas,price_groundnuts,price_maize,price_millet,price_rice,price_sorghum,price_lag1,price_change_pct,price_volatility_3m,price_shock_flag
Upper East,2014,10,17.84,17.23,7.77,7.18,15.73,5.87,8.52,-8.8,13.338,0
Upper East,2014,11,17.51,18.75,6.95,6.77,16.37,5.71,7.77,-10.55,6.471,0
Upper East,2014,12,19.35,19.77,8.41,8.41,14.26,6.88,6.95,21.01,17.738,1
Upper East,2015,1,21.12,20.74,9.97,9.78,16.34,7.6,8.41,18.55,17.554,0
Upper East,2015,2,20.13,18.84,8.78,9.68,15.59,7.65,9.97,-11.94,18.355,0
Upper East,2015,3,20.35,17.14,7.9,8.65,16.11,6.37,8.78,-10.02,17.076,0
Upper East,2015,4,16.46,18.64,7.1,7.15,16.08,5.79,7.9,-10.13,1.078,0
Upper East,2015,5,18.41,18.52,7.15,6.82,17.32,6.26,7.1,0.7,6.221,0
Upper East,2015,6,17.86,18.05,7.58,7.02,14.79,5.86,7.15,6.01,8.226,0
Upper East,2015,7,18.47,19.11,7.49,7.32,17.7,6.23,7.58,-1.19,3.733,0
Upper East,2015,8,19.28,20.6,9.31,8.44,17.04,6.72,7.49,24.3,13.141,1
Upper East,2015,9,20.43,21.51,8.75,7.81,16.66,6.43,9.31,-6.02,16.291,0
Upper East,2015,10,20.62,18.73,8.8,7.43,15.42,6.18,8.75,0.57,15.947,0
Upper East,2015,11,18.31,18.38,7.75,7.25,15.29,5.61,8.8,-11.93,6.253,0
Upper East,2015,12,21.98,20.2,9.56,8.43,16.29,7.06,7.75,23.35,17.888,1
Upper East,2016,1,20.58,19.67,9.06,9.64,15.51,7.26,9.56,-5.23,18.737,0
Upper East,2016,2,19.09,18.44,7.69,7.73,15.09,7.3,9.06,-15.12,19.977,0
Upper East,2016,3,19.54,17.5,7.82,8.02,15.6,6.25,7.69,1.69,8.449,0
Upper East,2016,4,17.68,16.33,6.99,6.61,14.12,5.77,7.82,-10.61,8.701,0
Upper East,2016,5,15.84,14.09,6.17,6.26,15.33,5.07,6.99,-11.73,7.446,0
Upper East,2016,6,16.24,17.6,6.88,6.42,16.21,5.32,6.17,11.51,13.106,0
Upper East,2016,7,17.2,17.97,8.36,6.94,16.56,5.9,6.88,21.51,17.054,1
Upper East,2016,8,18.68,20.11,8.15,7.36,14.53,6.48,8.36,-2.51,12.066,0
Upper East,2016,9,18.41,18.76,8.3,7.3,15.3,5.79,8.15,1.84,12.798,0
Upper East,2016,10,18.05,16.68,7.24,6.62,15.37,5.47,8.3,-12.77,7.502,0
Upper East,2016,11,17.32,17.37,7.09,6.67,15.21,5.13,7.24,-2.07,7.563,0
Upper East,2016,12,20.12,18.95,8.83,7.65,16.49,6.65,7.09,24.54,19.212,1
Upper East,2017,1,21.47,20.01,9.42,9.14,18.11,7.45,8.83,6.68,13.562,0
Upper East,2017,2,20.25,19.96,8.47,9.17,15.02,7.04,9.42,-10.08,17.313,0
Upper East,2017,3,22.25,17.22,8.48,8.58,16.31,6.57,8.47,0.12,8.446,0
Upper East,2017,4,17.65,16.86,6.73,7.11,16.28,5.65,8.48,-20.64,10.381,0
Upper East,2017,5,17.06,16.8,6.64,7.17,16.37,5.57,6.73,-1.34,11.587,0
Upper East,2017,6,18.0,19.88,7.29,6.4,17.26,6.1,6.64,9.79,15.397,0
Upper East,2017,7,21.21,17.28,7.59,7.43,16.55,6.71,7.29,4.12,5.565,0
Upper East,2017,8,19.98,19.68,8.99,7.37,14.57,6.25,7.59,18.45,7.217,0
Upper East,2017,9,19.04,18.95,8.85,7.0,15.2,5.83,8.99,-1.56,10.312,0
Upper East,2017,10,17.22,19.61,7.99,6.71,15.57,5.63,8.85,-9.72,14.494,0
Upper East,2017,11,16.33,17.51,7.4,6.98,15.9,5.95,7.99,-7.38,4.202,0
Upper East,2017,12,19.93,20.49,8.76,8.78,16.47,6.43,7.4,18.38,15.592,0
Upper East,2018,1,22.6,22.42,8.44,10.38,16.47,7.65,8.76,-3.65,13.921,0
Upper East,2018,2,20.52,19.84,9.42,9.3,15.19,7.39,8.44,11.61,11.284,0
Upper East,2018,3,21.41,17.37,8.3,8.96,15.43,7.05,9.42,-11.89,11.923,0
Upper East,2018,4,17.97,17.71,7.33,8.16,15.07,6.26,8.3,-11.69,13.51,0
Upper East,2018,5,17.45,17.55,6.43,7.11,15.61,5.35,7.33,-12.28,0.3,0
Upper East,2018,6,18.96,19.04,7.87,7.22,17.83,6.56,6.43,22.4,19.854,1
Upper East,2018,7,18.75,18.1,8.13,7.37,16.82,5.92,7.87,3.3,17.37,0
Upper East,2018,8,21.93,21.18,9.44,7.88,16.31,6.7,8.13,16.11,9.734,0
Upper East,2018,9,20.06,22.13,8.79,8.14,15.54,6.08,9.44,-6.89,11.525,0
Upper East,2018,10,20.81,18.79,7.73,7.74,16.38,6.04,8.79,-12.06,14.996,0
Upper East,2018,11,20.87,19.03,8.52,7.23,17.85,5.75,7.73,10.22,11.661,0
Upper East,2018,12,20.14,20.27,9.82,9.18,17.81,7.67,8.52,15.26,14.538,0
Upper East,2019,1,25.95,23.57,10.59,11.12,17.24,8.06,9.82,7.84,3.789,0
Upper East,2019,2,23.21,19.77,9.53,9.63,17.29,7.89,10.59,-10.01,12.989,0
Upper East,2019,3,21.52,19.73,8.05,8.46,16.04,6.44,9.53,-15.53,12.215,0
Upper East,2019,4,19.89,19.58,8.07,8.12,16.98,5.71,8.05,0.25,8.008,0
Upper East,2019,5,18.81,18.86,8.14,7.79,18.22,5.89,8.07,0.87,9.295,0
Upper East,2019,6,20.63,17.34,7.84,7.76,17.2,6.48,8.14,-3.69,2.473,0
Upper East,2019,7,21.77,19.32,8.75,7.78,19.32,6.51,7.84,11.61,7.855,0
Upper East,2019,8,22.99,21.87,9.06,9.01,19.01,7.25,8.75,3.54,7.654,0
Upper East,2019,9,20.26,22.91,8.24,8.09,17.59,6.63,9.06,-9.05,10.412,0
Upper East,2019,10,20.86,18.7,8.62,7.15,17.83,6.4,8.24,4.61,7.597,0
Upper East,2019,11,18.13,20.29,8.99,7.0,20.15,6.45,8.62,4.29,7.796,0
Upper East,2019,12,23.02,22.23,10.38,9.19,18.97,7.39,8.99,15.46,6.359,0
Upper East,2020,1,23.61,24.06,10.62,11.19,18.33,8.82,10.38,2.31,7.09,0
Upper East,2020,2,24.9,22.07,10.01,10.1,18.51,8.32,10.62,-5.74,10.702,0
Upper East,2020,3,22.69,22.48,8.39,10.36,18.54,7.39,10.01,-16.18,9.271,0
Upper East,2020,4,19.28,19.33,8.12,8.33,18.46,6.6,8.39,-3.22,6.872,0
Upper East,2020,5,20.99,19.74,7.45,7.38,17.55,6.68,8.12,-8.25,6.534,0
Upper East,2020,6,21.15,19.0,8.15,6.9,18.23,6.83,7.45,9.4,9.093,0
Upper East,2020,7,21.52,20.01,8.94,8.34,17.33,7.39,8.15,9.69,10.275,0
Upper East,2020,8,20.2,21.46,9.86,9.14,19.42,6.98,8.94,10.29,0.454,0
Upper East,2020,9,23.52,23.97,10.06,9.07,18.69,7.12,9.86,2.03,4.605,0
Upper East,2020,10,20.82,21.15,10.06,7.81,19.61,6.18,10.06,0.0,5.45,0
Upper East,2020,11,21.08,22.24,8.65,8.59,17.74,6.82,10.06,-14.02,8.74,0
Upper East,2020,12,22.35,20.92,10.86,9.04,20.36,7.64,8.65,25.55,20.063,1
Upper East,2021,1,24.81,25.2,10.41,11.3,20.32,9.15,10.86,-4.14,20.595,0
Upper East,2021,2,26.02,22.89,10.16,10.11,17.64,9.1,10.41,-2.4,16.662,0
Upper East,2021,3,23.33,21.51,8.71,10.18,18.73,7.62,10.16,-14.27,6.41,0
Upper East,2021,4,21.9,21.18,8.28,7.93,18.9,6.47,8.71,-4.94,6.25,0
Upper East,2021,5,21.54,19.5,8.25,8.23,17.96,6.13,8.28,-0.36,7.089,0
Upper East,2021,6,23.36,20.28,8.94,7.59,19.17,6.98,8.25,8.36,6.757,0
Upper East,2021,7,22.24,20.48,9.07,9.32,20.03,6.94,8.94,1.45,4.602,0
Upper East,2021,8,24.57,22.74,10.65,8.87,19.09,7.68,9.07,17.42,8.009,0
Upper East,2021,9,22.28,23.8,10.59,8.78,17.94,6.9,10.65,-0.56,9.852,0
Upper East,2021,10,24.47,23.85,10.05,7.46,20.45,6.56,10.59,-5.1,11.91,0
Upper East,2021,11,20.58,22.22,9.2,7.6,18.97,6.67,10.05,-8.46,3.965,0
Upper East,2021,12,23.76,23.82,10.24,9.68,19.14,8.09,9.2,11.3,10.573,0
Upper East,2022,1,33.84,31.45,13.94,15.56,26.95,11.38,10.24,36.13,22.343,1
Upper East,2022,2,31.82,29.56,12.72,14.27,25.44,10.43,13.94,-8.75,22.482,0
Upper East,2022,3,33.43,30.11,12.09,13.39,24.02,10.33,12.72,-4.95,24.887,0
Upper East,2022,4,27.84,24.48,10.48,10.17,23.62,8.5,12.09,-13.32,4.191,0
Upper East,2022,5,28.51,23.9,10.71,10.72,26.42,7.44,10.48,2.19,7.763,0
Upper East,2022,6,28.94,27.86,11.13,10.2,26.42,9.21,10.71,3.92,9.494,0
Upper East,2022,7,29.94,26.78,12.38,10.66,24.73,9.1,11.13,11.23,4.798,0
Upper East,2022,8,31.82,27.49,12.29,11.41,23.85,9.53,12.38,-0.73,6.029,0
Upper East,2022,9,34.74,31.94,12.98,11.11,26.03,9.07,12.29,5.61,5.984,0
Upper East,2022,10,30.0,28.23,12.1,10.97,26.38,8.81,12.98,-6.78,6.196,0
Upper East,2022,11,28.09,30.5,13.08,11.24,25.23,9.45,12.1,8.1,7.97,0
Upper East,2022,12,31.67,30.14,12.83,13.39,24.37,10.45,13.08,-1.91,7.587,0
Upper East,2023,1,29.25,26.13,11.88,12.77,20.73,9.48,12.83,-7.4,7.859,0
Upper East,2023,2,30.81,23.09,11.25,12.5,21.25,8.88,11.88,-5.3,2.77,0
Upper East,2023,3,26.21,23.19,9.57,10.9,20.33,8.52,11.25,-14.93,5.064,0
Upper East,2023,4,22.89,20.07,9.96,9.03,21.18,7.38,9.57,4.08,9.505,0
Upper East,2023,5,24.13,19.17,9.44,8.92,21.35,7.28,9.96,-5.22,9.506,0
Upper East,2023,6,21.32,20.68,8.75,9.44,22.24,7.38,9.44,-7.31,6.063,0
Upper East,2023,7,24.54,24.55,9.89,8.8,20.66,7.91,8.75,13.03,11.189,0
Upper East,2023,8,25.97,23.39,12.45,9.51,19.97,8.11,9.89,25.88,16.735,1
Upper East,2023,9,25.53,23.98,11.51,9.93,21.17,7.43,12.45,-7.55,16.863,0
Upper East,2023,10,24.4,24.57,10.09,8.67,23.11,7.49,11.51,-12.34,20.822,0
Upper East,2023,11,21.33,26.13,10.01,9.16,19.49,7.97,10.09,-0.79,5.803,0
Upper East,2023,12,24.79,26.18,10.59,11.51,18.96,8.53,10.01,5.79,9.178,0
Upper East,2024,1,29.94,26.29,13.82,12.01,21.39,10.29,10.59,30.5,16.497,1
Upper East,2024,2,25.76,23.95,11.49,11.62,21.17,9.85,13.82,-16.86,23.687,0
Upper East,2024,3,27.36,22.85,10.74,11.56,21.42,8.33,11.49,-6.53,24.903,0
Upper East,2024,4,24.55,21.58,8.98,9.38,21.45,7.92,10.74,-16.39,5.833,0
Upper East,2024,5,21.34,23.3,8.42,8.07,22.88,6.39,8.98,-6.24,5.778,0
Upper East,2024,6,25.79,22.86,9.69,8.77,21.8,6.82,8.42,15.08,16.062,0
Upper East,2024,7,23.88,22.74,11.57,9.9,22.81,8.45,9.69,19.4,13.727,0
Upper East,2024,8,27.31,23.73,11.34,10.69,19.26,7.95,11.57,-1.99,11.311,0
Upper East,2024,9,26.04,29.86,10.61,9.6,21.47,7.87,11.34,-6.44,13.814,0
Upper East,2024,10,24.34,26.52,10.82,9.32,21.22,8.26,10.61,1.98,4.212,0
Upper East,2024,11,23.87,23.32,10.98,8.95,19.65,7.52,10.82,1.48,4.724,0
Upper East,2024,12,26.44,27.28,11.41,11.69,22.37,9.45,10.98,3.92,1.289,0
Upper West,2003,1,5.69,6.31,2.83,3.44,4.42,3.19,,,,0
Upper West,2003,2,5.87,6.38,2.77,3.11,4.42,2.86,2.83,-2.12,,0
Upper West,2003,3,5.37,5.98,2.53,2.94,4.69,2.61,2.77,-8.66,4.624,0
Upper West,2003,4,5.02,5.46,2.36,2.67,4.36,2.45,2.53,-6.72,3.359,0
Upper West,2003,5,5.16,5.62,2.13,2.56,5.0,2.5,2.36,-9.75,1.535,0
Upper West,2003,6,5.0,5.74,2.41,2.61,4.86,2.42,2.13,13.15,12.439,0
Upper West,2003,7,5.16,6.15,2.45,2.65,4.67,2.52,2.41,1.66,11.45,0
Upper West,2003,8,5.59,7.02,2.93,2.72,4.87,2.96,2.45,19.59,9.083,0
Upper West,2003,9,5.96,6.78,3.08,2.89,5.01,2.56,2.93,5.12,9.512,0
Upper West,2003,10,5.77,6.74,2.92,2.76,4.75,2.56,3.08,-5.19,12.448,0
Upper West,2003,11,5.03,6.19,2.58,2.86,5.35,2.75,2.92,-11.64,8.454,0
Upper West,2003,12,6.02,7.01,2.89,3.56,5.5,2.99,2.58,12.02,12.231,0
Upper West,2004,1,6.6,7.69,3.07,4.16,5.34,3.39,2.89,6.23,12.333,0
Upper West,2004,2,6.67,7.44,3.3,3.82,5.63,3.29,3.07,7.49,3.045,0
Upper West,2004,3,6.91,6.42,2.98,3.66,6.17,2.8,3.3,-9.7,9.582,0
Upper West,2004,4,5.87,6.63,2.72,3.28,4.99,2.69,2.98,-8.72,9.654,0
Upper West,2004,5,5.54,6.89,2.77,2.82,5.59,2.47,2.72,1.84,6.399,0
Upper West,2004,6,5.54,6.55,2.75,3.06,5.27,2.84,2.77,-0.72,5.509,0
Upper West,2004,7,6.12,6.94,3.1,3.04,6.16,2.84,2.75,12.73,7.142,0
Upper West,2004,8,6.34,7.5,3.17,3.37,5.85,3.05,3.1,2.26,7.064,0
Upper West,2004,9,6.38,7.78,3.55,3.36,5.65,3.13,3.17,11.99,5.843,0
Upper West,2004,10,6.13,7.64,3.13,3.01,5.84,2.61,3.55,-11.83,11.976,0
Upper West,2004,11,5.89,7.51,2.9,2.93,6.38,2.77,3.13,-7.35,12.659,0
Upper West,2004,12,6.65,7.68,3.58,3.7,6.19,3.36,2.9,23.45,19.207,1
Upper West,2005,1,7.85,8.53,4.29,4.3,6.3,3.63,3.58,19.83,16.835,0
Upper West,2005,2,7.03,7.98,3.99,3.97,6.65,3.78,4.29,-6.99,16.628,0
Upper West,2005,3,7.26,7.4,3.15,4.11,6.55,3.08,3.99,-21.05,20.769,0
Upper West,2005,4,6.85,7.1,3.19,3.47,6.68,2.91,3.15,1.27,11.285,0
Upper West,2005,5,6.98,6.96,2.92,3.11,6.35,2.8,3.19,-8.46,11.19,0
Upper West,2005,6,6.59,7.51,3.22,3.09,5.73,2.99,2.92,10.27,9.367,0
Upper West,2005,7,7.07,8.01,3.49,3.3,6.56,3.1,3.22,8.39,10.314,0
Upper West,2005,8,7.55,8.21,3.93,3.54,6.37,3.27,3.49,12.61,2.114,0
Upper West,2005,9,6.97,8.48,3.92,3.71,6.92,3.05,3.93,-0.25,6.555,0
Upper West,2005,10,7.61,8.43,3.22,3.33,6.13,2.95,3.92,-17.86,15.297,0
Upper West,2005,11,7.27,8.28,3.45,3.74,7.08,3.05,3.22,7.14,12.843,0
Upper West,2005,12,8.24,8.68,3.72,4.15,6.93,3.54,3.45,7.83,14.637,0
Upper West,2006,1,9.9,10.64,4.25,4.81,7.05,3.92,3.72,14.25,3.921,0
Upper West,2006,2,8.31,8.49,4.02,4.82,7.21,3.98,4.25,-5.41,10.025,0
Upper West,2006,3,7.94,8.34,3.5,3.9,7.05,3.34,4.02,-12.94,14.039,0
Upper West,2006,4,8.11,8.35,3.25,3.73,7.01,3.34,3.5,-7.14,3.944,0
Upper West,2006,5,7.37,7.82,2.96,3.31,7.61,3.43,3.25,-8.92,2.971,0
Upper West,2006,6,7.2,9.15,3.3,3.17,7.48,3.43,2.96,11.49,11.305,0
Upper West,2006,7,7.96,8.69,3.91,3.75,7.59,3.56,3.3,18.48,14.237,0
Upper West,2006,8,8.32,9.48,4.41,4.17,7.37,3.68,3.91,12.79,3.718,0
Upper West,2006,9,9.41,9.77,3.91,3.87,7.51,3.34,4.41,-11.34,15.832,0
Upper West,2006,10,9.25,9.85,4.17,3.67,7.53,2.98,3.91,6.65,12.541,0
Upper West,2006,11,7.3,8.5,3.85,3.2,6.94,3.07,4.17,-7.67,9.506,0
Upper West,2006,12,8.26,10.27,4.68,4.49,7.14,3.67,3.85,21.56,14.616,1
Upper West,2007,1,9.52,10.68,4.38,5.35,7.69,4.63,4.68,-6.41,16.524,0
Upper West,2007,2,9.65,9.99,4.5,5.16,7.07,4.26,4.38,2.74,14.261,0
Upper West,2007,3,9.25,8.92,4.19,4.38,7.83,3.56,4.5,-6.89,5.427,0
Upper West,2007,4,8.7,8.99,3.37,4.18,7.59,3.03,4.19,-19.57,11.19,0
Upper West,2007,5,8.21,8.48,3.93,3.73,7.98,3.66,3.37,16.62,18.363,0
Upper West,2007,6,7.9,9.72,3.62,3.8,8.15,3.54,3.93,-7.89,18.47,0
Upper West,2007,7,8.56,8.93,4.3,4.2,7.39,3.74,3.62,18.78,14.814,0
Upper West,2007,8,10.32,10.2,4.86,4.08,8.35,3.69,4.3,13.02,14.034,0
Upper West,2007,9,9.49,10.5,4.49,4.32,8.09,3.6,4.86,-7.61,13.876,0
Upper West,2007,10,9.07,9.47,4.58,3.69,7.38,3.47,4.49,2.0,10.323,0
Upper West,2007,11,8.18,9.37,4.51,4.11,8.22,3.48,4.58,-1.53,4.861,0
Upper West,2007,12,9.69,10.66,4.51,4.84,8.64,4.45,4.51,0.0,1.77,0
Upper West,2008,1,14.41,13.79,6.6,7.22,10.47,5.5,4.51,46.34,27.207,1
Upper West,2008,2,14.28,12.78,6.34,5.73,10.52,5.63,6.6,-3.94,27.961,0
Upper West,2008,3,13.88,12.88,5.09,6.05,10.94,5.02,6.34,-19.72,34.499,0
Upper West,2008,4,11.44,12.62,5.29,5.36,10.68,4.43,5.09,3.93,12.043,0
Upper West,2008,5,10.92,12.55,5.19,5.57,10.88,4.6,5.29,-1.89,12.323,0
Upper West,2008,6,12.38,12.48,5.42,5.19,10.37,4.21,5.19,4.43,3.513,0
Upper West,2008,7,12.98,13.14,5.83,5.34,10.9,5.24,5.42,7.56,4.814,0
Upper West,2008,8,13.06,13.86,6.8,6.09,12.34,4.72,5.83,16.64,6.342,0
Upper West,2008,9,13.9,13.81,6.18,5.44,11.46,4.56,6.8,-9.12,13.066,0
Upper West,2008,10,12.0,14.16,5.44,5.6,11.6,4.6,6.18,-11.97,15.76,0
Upper West,2008,11,11.43,12.66,5.42,5.42,11.16,4.48,5.44,-0.37,6.045,0
Upper West,2008,12,12.54,14.59,6.41,6.29,11.39,5.55,5.42,18.27,15.256,0
Upper West,2009,1,12.32,12.62,5.68,6.55,9.25,5.07,6.41,-11.39,14.992,0
Upper West,2009,2,12.32,10.23,5.23,5.99,9.84,4.84,5.68,-7.92,16.216,0
Upper West,2009,3,11.42,11.51,4.73,5.6,10.06,3.91,5.23,-9.56,1.736,0
Upper West,2009,4,10.27,10.19,4.41,4.61,9.35,3.78,4.73,-6.77,1.402,0
Upper West,2009,5,11.43,10.21,4.46,4.57,9.62,3.74,4.41,1.13,5.545,0
Upper West,2009,6,10.14,11.35,4.46,4.89,9.58,4.17,4.46,0.0,4.272,0
Upper West,2009,7,11.68,11.17,5.09,4.78,10.14,4.12,4.46,14.13,7.852,0
Upper West,2009,8,11.5,12.28,4.87,4.91,10.06,4.39,5.09,-4.32,9.65,0
Upper West,2009,9,11.37,12.19,5.28,5.16,9.86,4.52,4.87,8.42,9.446,0
Upper West,2009,10,11.95,12.56,5.3,4.71,10.47,3.77,5.28,0.38,6.443,0
Upper West,2009,11,11.07,11.66,5.11,4.48,10.29,3.86,5.3,-3.58,6.115,0
Upper West,2009,12,11.9,12.47,5.92,6.13,9.71,4.36,5.11,15.85,10.267,0
Upper West,2010,1,13.95,13.41,6.24,6.29,10.17,5.73,5.92,5.41,9.724,0
Upper West,2010,2,14.97,13.38,5.79,6.38,10.15,5.54,6.24,-7.21,11.547,0
Upper West,2010,3,12.31,12.93,5.01,6.06,9.8,4.8,5.79,-13.47,9.617,0
Upper West,2010,4,11.91,10.03,4.9,5.24,10.26,4.15,5.01,-2.2,5.647,0
Upper West,2010,5,10.87,11.87,4.31,4.52,11.03,4.04,4.9,-12.04,6.136,0
Upper West,2010,6,10.65,11.03,4.91,4.47,11.08,4.07,4.31,13.92,13.106,0
Upper West,2010,7,11.3,12.42,5.32,5.11,11.06,4.49,4.91,8.35,13.667,0
Upper West,2010,8,13.59,11.69,5.88,5.54,11.06,4.28,5.32,10.53,2.807,0
Upper West,2010,9,11.51,13.82,5.93,4.83,10.82,4.08,5.88,0.85,5.078,0
Upper West,2010,10,12.42,12.43,5.56,4.94,10.45,4.16,5.93,-6.24,8.418,0
Upper West,2010,11,11.07,12.11,5.24,4.53,11.15,4.57,5.56,-5.76,3.962,0
Upper West,2010,12,14.06,12.84,5.87,6.32,10.01,4.77,5.24,12.02,10.407,0
Upper West,2011,1,14.1,13.99,7.13,6.93,10.61,5.51,5.87,21.47,13.826,1
Upper West,2011,2,14.13,12.81,6.19,6.56,11.66,5.48,7.13,-13.18,17.912,0
Upper West,2011,3,14.91,12.43,5.77,6.36,10.84,4.94,6.19,-6.79,18.439,0
Upper West,2011,4,13.14,11.99,5.05,5.5,11.54,4.54,5.77,-12.48,3.505,0
Upper West,2011,5,12.33,12.35,4.62,5.16,11.05,3.96,5.05,-8.51,2.918,0
Upper West,2011,6,12.56,13.65,5.18,5.33,11.63,4.38,4.62,12.12,13.207,0
Upper West,2011,7,12.13,12.35,5.52,5.48,10.51,4.62,5.18,6.56,10.674,0
Upper West,2011,8,14.09,13.81,6.43,6.1,12.18,4.91,5.52,16.49,4.977,0
Upper West,2011,9,13.53,15.05,5.05,4.96,10.88,4.81,6.43,-21.46,19.68,0
Upper West,2011,10,13.3,13.38,5.67,5.15,10.8,4.67,5.05,12.28,20.802,0
Upper West,2011,11,12.75,11.76,5.52,5.16,12.36,4.41,5.67,-2.65,16.907,0
Upper West,2011,12,13.14,12.69,6.12,6.31,11.72,5.46,5.52,10.87,8.243,0
Upper West,2012,1,15.86,13.79,7.18,7.76,11.61,6.22,6.12,17.32,10.191,0
Upper West,2012,2,15.35,15.27,6.36,7.1,12.79,5.96,7.18,-11.42,15.08,0
Upper West,2012,3,13.95,13.95,5.94,6.73,12.36,4.85,6.36,-6.6,15.391,0
Upper West,2012,4,13.44,13.38,5.22,5.28,11.72,4.67,5.94,-12.12,3.005,0
Upper West,2012,5,12.91,13.6,5.35,5.95,11.98,4.69,5.22,2.49,7.377,0
Upper West,2012,6,13.36,12.93,5.58,5.26,12.78,4.53,5.35,4.3,9.003,0
Upper West,2012,7,12.13,15.41,6.15,5.77,11.61,4.85,5.58,10.22,4.043,0
Upper West,2012,8,14.87,14.87,6.72,5.96,13.15,5.49,6.15,9.27,3.179,0
Upper West,2012,9,14.29,15.38,7.25,5.77,12.06,4.95,6.72,7.89,1.172,0
Upper West,2012,10,14.58,15.6,6.11,5.32,11.86,4.7,7.25,-15.72,14.047,0
Upper West,2012,11,13.35,14.58,5.67,5.55,13.14,4.98,6.11,-7.2,11.956,0
Upper West,2012,12,14.67,15.92,6.44,6.94,12.99,5.31,5.67,13.58,15.071,0
Upper West,2013,1,16.35,17.65,7.84,7.05,11.48,5.71,6.44,21.74,14.922,1
Upper West,2013,2,16.87,14.81,7.47,7.3,12.6,5.77,7.84,-4.72,13.55,0
Upper West,2013,3,16.65,14.53,6.04,6.71,12.03,5.54,7.47,-19.14,20.733,0
Upper West,2013,4,13.84,13.08,5.63,6.62,13.31,4.86,6.04,-6.79,7.797,0
Upper West,2013,5,13.56,12.65,5.32,5.89,13.98,4.67,5.63,-5.51,7.527,0
Upper West,2013,6,14.89,14.74,5.73,6.1,13.29,5.14,5.32,7.71,8.028,0
Upper West,2013,7,14.46,15.38,5.87,6.18,12.51,5.11,5.73,2.44,6.655,0
Upper West,2013,8,15.87,13.99,7.4,6.38,13.65,5.29,5.87,26.06,12.399,1
Upper West,2013,9,14.7,15.79,7.23,6.18,13.11,5.32,7.4,-2.3,15.191,0
Upper West,2013,10,13.68,15.72,5.91,6.09,13.16,4.87,7.23,-18.26,22.447,0
Upper West,2013,11,13.51,15.08,6.78,6.3,12.95,4.99,5.91,14.72,16.493,0
Upper West,2013,12,15.37,17.44,7.84,7.22,13.41,5.48,6.78,15.63,19.309,0
Upper West,2014,1,20.74,18.97,7.54,9.16,14.97,6.95,7.84,-3.83,10.982,0
Upper West,2014,2,20.95,17.74,7.31,9.17,13.28,6.75,7.54,-3.05,11.017,0
Upper West,2014,3,17.18,17.63,7.44,7.73,15.19,6.16,7.31,1.78,3.039,0
Upper West,2014,4,16.82,15.97,7.22,7.14,15.14,5.39,7.44,-2.96,2.763,0
Upper West,2014,5,17.04,15.92,6.52,6.89,15.59,5.3,7.22,-9.7,5.769,0
Upper West,2014,6,16.46,16.28,6.84,6.65,13.85,5.69,6.52,4.91,7.312,0
Upper West,2014,7,18.88,17.6,7.85,6.77,15.87,5.93,6.84,14.77,12.312,0
Upper West,2014,8,19.2,18.23,8.09,7.32,15.57,5.8,7.85,3.06,6.295,0
Upper West,2014,9,18.42,20.07,8.6,7.04,16.01,5.24,8.09,6.3,6.047,0
Upper West,2014,10,17.66,18.9,7.69,6.44,14.42,5.94,8.6,-10.58,8.958,0
Upper West,2014,11,16.92,15.13,6.78,6.7,14.8,5.76,7.69,-11.83,10.126,0
Upper West,2014,12,18.15,17.09,8.24,7.77,14.36,6.24,6.78,21.53,18.91,1
Upper West,2015,1,21.93,20.18,9.58,10.24,16.04,7.86,8.24,16.26,17.934,0
Upper West,2015,2,21.83,19.83,8.54,9.37,15.73,7.56,9.58,-10.86,17.38,0
Upper West,2015,3,20.65,17.45,7.75,8.6,15.96,6.36,8.54,-9.25,15.214,0
Upper West,2015,4,18.58,17.48,7.22,7.22,15.03,6.4,7.75,-6.84,2.023,0
Upper West,2015,5,16.58,17.75,6.9,6.91,15.25,6.09,7.22,-4.43,2.41,0
Upper West,2015,6,18.0,18.18,6.77,6.74,14.27,5.89,6.9,-1.88,2.48,0
Upper West,2015,7,18.74,17.85,8.54,7.64,15.28,6.11,6.77,26.14,16.961,1
Upper West,2015,8,21.66,18.29,8.84,7.34,15.92,6.1,8.54,3.51,14.868,0
Upper West,2015,9,18.51,19.12,8.7,7.54,16.04,6.65,8.84,-1.58,14.756,0
Upper West,2015,10,18.2,22.48,8.19,6.91,16.55,6.17,8.7,-5.86,4.691,0
Upper West,2015,11,16.55,19.1,7.62,7.8,17.32,6.23,8.19,-6.96,2.842,0
Upper West,2015,12,19.85,21.56,9.46,9.03,16.18,6.26,7.62,24.15,17.652,1
Upper West,2016,1,18.08,18.66,8.89,9.32,15.4,7.45,9.46,-6.03,17.699,0
Upper West,2016,2,21.07,18.88,8.18,8.16,15.68,6.73,8.89,-7.99,18.017,0
Upper West,2016,3,20.12,16.55,6.51,7.4,16.04,6.2,8.18,-20.42,7.804,0
Upper West,2016,4,17.2,16.11,7.0,7.06,15.61,5.58,6.51,7.53,14.003,0
Upper West,2016,5,15.66,15.97,6.32,7.14,15.36,5.33,7.0,-9.71,14.102,0
Upper West,2016,6,15.31,15.9,7.03,6.71,14.54,5.41,6.32,11.23,11.176,0
Upper West,2016,7,16.96,16.5,8.18,7.03,15.65,5.92,7.03,16.36,13.811,0
Upper West,2016,8,19.16,18.19,8.7,7.43,15.21,5.88,8.18,6.36,5.001,0
