region,district,year,month,rainfall_mm,rainfall_avg_mm,rainfall_anomaly_pct,rainfall_1m_mm,rainfall_1m_avg_mm,rainfall_1m_anomaly_pct,rainfall_3m_mm,rainfall_3m_avg_mm,rainfall_3m_anomaly_pct,flood_flag,drought_flag,price_cowpeas,price_groundnuts,price_maize,price_millet,price_rice,price_sorghum,price_lag1,price_change_pct,price_volatility_3m,price_shock_flag,conflict_events,fatalities_total,flood_displace_events,conflict_events_lag1,flood_displace_lag1,high_conflict_flag,season_phase,is_lean_season,district_vulnerability,ipc_phase,flood_price_interaction
Volta,Ho Municipal,2008,6,4.833,5.333,-21.933,14.503,16.0,-19.767,43.51,48.0,-17.533,0,0,12.06,12.4,4.92,4.84,11.3,4.74,4.94,-0.4,1.832,0.0,1.0,0.0,1.0,4.0,0.0,0.0,growing_s1,0,1,2,-0.0
Volta,Ho Municipal,2008,7,3.037,4.0,-20.867,9.11,12.0,-18.8,27.33,36.0,-16.7,0,0,11.91,12.37,6.08,5.61,11.53,5.16,4.92,23.58,14.764,1.0,3.0,0.0,0.0,1.0,1.0,1.0,harvest_s1,0,1,3,0.0
Volta,Ho Municipal,2008,8,1.48,2.333,-25.2,4.447,7.0,-22.667,13.337,21.0,-20.133,0,0,12.06,14.09,6.73,5.6,10.71,4.69,6.08,10.69,12.001,0.0,3.0,4.0,0.0,3.0,0.0,1.0,inter_season,0,1,2,0.0
Volta,Ho Municipal,2008,9,3.647,3.0,26.133,10.94,9.0,23.5,32.827,27.0,20.9,0,0,12.95,15.13,6.11,5.41,11.37,4.42,6.73,-9.21,16.519,0.0,2.0,0.0,0.0,3.0,0.0,0.0,growing_s2,0,1,1,-0.0
Volta,Ho Municipal,2008,10,2.385,3.0,-20.975,7.16,9.0,-18.875,21.482,27.0,-16.8,0,0,12.88,13.97,5.93,5.33,12.22,4.84,6.11,-2.95,10.176,0.0,2.0,3.0,0.0,2.0,0.0,0.0,growing_s2,0,1,2,-0.0
Volta,Ho Municipal,2008,11,5.087,6.667,-12.933,15.257,20.0,-11.633,45.777,60.0,-10.4,0,0,11.42,12.54,5.1,5.26,11.61,4.16,5.93,-14.0,5.541,0.0,5.0,1.0,0.0,2.0,0.0,1.0,harvest_s2,0,1,2,-0.0
Volta,Ho Municipal,2008,12,10.487,9.667,8.8,31.463,29.0,7.933,94.39,87.0,7.0,0,0,13.04,12.35,6.32,6.49,12.75,5.32,5.1,23.92,19.502,1.0,4.0,0.0,1.0,5.0,0.0,1.0,lean,1,1,3,0.0
Volta,Ho Municipal,2009,1,28.94,27.667,-1.933,86.827,83.0,-1.733,260.48,249.0,-1.533,0,0,11.72,11.98,5.34,6.61,9.15,4.85,6.32,-15.51,22.342,0.0,1.0,0.0,0.0,4.0,1.0,0.0,lean,1,1,2,-0.0
Volta,Ho Municipal,2009,2,22.207,24.0,-10.267,66.613,72.0,-9.233,199.843,216.0,-8.233,0,0,11.89,12.08,5.02,5.77,9.39,4.9,5.34,-5.99,20.575,0.0,2.0,1.0,0.0,1.0,0.0,0.0,lean,1,1,2,-0.0
Volta,Ho Municipal,2009,3,10.633,10.0,27.333,31.9,30.0,24.6,95.7,90.0,21.867,0,0,11.9,11.5,4.94,5.25,9.46,4.06,5.02,-1.59,7.115,0.0,1.0,0.0,0.0,2.0,0.0,0.0,planting_s1,0,1,1,-0.0
Volta,Ho Municipal,2009,4,2.033,1.667,18.4,6.1,5.0,16.533,18.3,15.0,14.7,0,0,11.03,10.05,4.52,4.63,8.94,3.9,4.94,-8.5,3.498,0.0,3.0,0.0,0.0,1.0,0.0,1.0,planting_s1,0,1,1,-0.0
Volta,Ho Municipal,2009,5,8.093,8.333,-11.0,24.28,25.0,-9.9,72.847,75.0,-8.767,0,0,9.96,10.41,4.31,4.19,10.16,3.54,4.52,-4.65,3.463,0.0,2.0,0.0,0.0,3.0,0.0,0.0,growing_s1,0,1,1,-0.0
Volta,Ho Municipal,2009,6,3.02,4.0,-26.133,9.06,12.0,-23.5,27.187,36.0,-20.9,0,0,9.74,11.21,4.47,4.5,9.54,3.68,4.31,3.71,6.242,0.0,1.0,0.0,0.0,2.0,0.0,0.0,growing_s1,0,1,2,0.0
Volta,Ho Municipal,2009,7,3.617,3.333,20.367,10.853,10.0,18.3,32.563,30.0,16.3,0,0,11.0,11.18,5.07,4.91,9.89,4.08,4.47,13.42,9.043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,harvest_s1,0,1,2,0.0
Volta,Ho Municipal,2009,8,2.313,3.0,-24.233,6.937,9.0,-21.833,20.817,27.0,-19.367,0,0,11.88,12.48,5.03,5.09,9.54,4.33,5.07,-0.79,7.262,0.0,1.0,2.0,0.0,1.0,0.0,0.0,inter_season,0,1,2,-0.0
Volta,Ho Municipal,2009,9,3.253,2.667,19.0,9.757,8.0,17.067,29.277,24.0,15.233,0,0,12.61,12.54,4.91,4.8,10.75,4.18,5.03,-2.39,8.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,-0.0
Volta,Ho Municipal,2009,10,3.413,3.0,18.767,10.24,9.0,16.9,30.723,27.0,15.0,0,0,11.8,12.37,4.98,4.7,10.58,4.3,4.91,1.43,1.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Volta,Ho Municipal,2009,11,8.067,6.667,28.1,24.197,20.0,25.267,72.593,60.0,22.433,0,0,9.98,11.36,4.95,4.46,10.06,4.19,4.98,-0.6,1.911,0.0,2.0,3.0,0.0,1.0,0.0,0.0,harvest_s2,0,1,1,-0.0
Volta,Ho Municipal,2009,12,11.137,9.667,-4.4,33.413,29.0,-3.967,100.237,87.0,-3.5,0,0,11.83,11.75,5.48,5.65,9.48,4.72,4.95,10.71,6.03,0.0,1.0,0.0,0.0,2.0,0.0,0.0,lean,1,1,2,0.0
Volta,Ho Municipal,2010,1,28.487,27.667,6.067,85.46,83.0,5.5,256.383,249.0,4.867,0,0,13.5,14.32,5.73,7.17,10.55,5.52,5.48,4.56,5.662,0.0,1.0,0.0,0.0,1.0,0.0,0.0,lean,1,1,2,0.0
Volta,Ho Municipal,2010,2,22.63,24.0,-7.767,67.887,72.0,-7.0,203.657,216.0,-6.233,0,0,12.73,11.45,5.48,6.12,10.79,5.17,5.73,-4.36,7.577,0.0,1.0,0.0,1.0,1.0,0.0,0.0,lean,1,1,2,-0.0
Volta,Ho Municipal,2010,3,12.117,10.0,11.233,36.353,30.0,10.133,109.063,90.0,9.0,0,0,12.55,11.47,4.95,5.9,9.83,4.73,5.48,-9.67,7.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,-0.0
Volta,Ho Municipal,2010,4,1.883,1.667,6.533,5.657,5.0,5.9,16.97,15.0,5.233,0,0,12.03,11.22,4.29,5.13,10.3,4.11,4.95,-13.33,4.51,0.0,1.0,0.0,0.0,1.0,1.0,0.0,planting_s1,0,1,1,-0.0
Volta,Ho Municipal,2010,5,7.387,8.333,4.133,22.167,25.0,3.7,66.5,75.0,3.3,0,0,11.24,11.83,4.96,4.56,10.48,3.86,4.29,15.62,15.764,0.0,2.0,1.0,0.0,1.0,0.0,0.0,growing_s1,0,1,2,0.0
Volta,Ho Municipal,2010,6,3.297,4.0,-8.867,9.887,12.0,-7.967,29.66,36.0,-7.067,0,0,11.18,11.15,5.05,4.93,11.08,4.01,4.96,1.81,14.48,0.0,3.0,5.0,1.0,2.0,0.0,1.0,growing_s1,0,1,1,0.0
Volta,Ho Municipal,2010,7,3.033,3.333,1.167,9.103,10.0,1.067,27.307,30.0,0.967,0,0,11.49,12.19,4.79,4.9,10.49,4.57,5.05,-5.15,10.572,0.0,1.0,5.0,0.0,3.0,1.0,0.0,harvest_s1,0,1,1,-0.0
Volta,Ho Municipal,2010,8,2.05,3.0,-35.0,6.153,9.0,-31.5,18.46,27.0,-28.0,0,0,11.67,11.94,5.31,5.46,11.15,4.53,4.79,10.86,8.028,0.0,2.0,3.0,0.0,1.0,0.0,0.0,inter_season,0,1,2,0.0
Volta,Ho Municipal,2010,9,1.857,2.667,-31.467,5.577,8.0,-28.333,16.733,24.0,-25.167,0,0,12.47,13.84,5.42,4.95,10.3,4.78,5.31,2.07,8.018,0.0,1.0,0.0,0.0,2.0,0.0,0.0,growing_s2,0,1,2,0.0
Volta,Ho Municipal,2010,10,4.04,3.75,7.75,12.12,11.25,6.975,36.355,33.75,6.175,0,0,12.06,14.16,5.0,4.93,10.21,4.01,5.42,-7.75,9.31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,growing_s2,0,1,1,-0.0
Volta,Ho Municipal,2010,11,6.0,5.667,17.333,17.99,17.0,15.6,53.967,51.0,13.867,0,0,10.7,11.18,5.78,4.92,11.84,4.43,5.0,15.6,11.724,0.0,4.0,3.0,0.0,1.0,0.0,1.0,harvest_s2,0,1,3,0.0
Volta,Ho Municipal,2010,12,22.913,18.0,29.733,68.737,54.0,26.733,206.22,162.0,23.767,0,0,12.95,12.65,5.77,6.04,10.2,4.79,5.78,-0.17,11.912,0.0,2.0,0.0,0.0,4.0,0.0,0.0,lean,1,1,2,-0.0
Volta,Ho Municipal,2011,1,27.003,23.333,8.433,81.017,70.0,7.567,243.043,210.0,6.733,0,0,14.58,15.13,6.72,7.23,10.57,5.73,5.77,16.46,9.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,2,0.0
Volta,Ho Municipal,2011,2,32.517,25.0,29.967,97.547,75.0,27.0,292.633,225.0,23.967,0,0,13.89,15.23,5.93,6.44,11.48,5.05,6.72,-11.76,14.185,0.0,3.0,1.0,1.0,2.0,0.0,1.0,lean,1,1,2,-0.0
Volta,Ho Municipal,2011,3,4.41,4.667,-5.233,13.227,14.0,-4.733,39.683,42.0,-4.2,0,0,14.1,13.06,5.24,5.74,10.82,4.29,5.93,-11.64,16.258,0.0,2.0,0.0,0.0,3.0,1.0,0.0,planting_s1,0,1,1,-0.0
Volta,Ho Municipal,2011,4,2.993,2.667,32.767,8.977,8.0,29.467,26.937,24.0,26.2,0,0,12.76,11.64,5.3,5.31,10.87,4.59,5.24,1.15,7.419,0.0,3.0,0.0,1.0,2.0,0.0,1.0,planting_s1,0,1,1,0.0
Volta,Ho Municipal,2011,5,8.183,8.333,0.833,24.553,25.0,0.733,73.663,75.0,0.667,0,0,11.82,12.06,4.94,5.32,11.14,4.1,5.3,-6.79,6.457,0.0,4.0,0.0,0.0,3.0,1.0,1.0,growing_s1,0,1,2,-0.0
Volta,Ho Municipal,2011,6,3.397,4.0,-14.1,10.187,12.0,-12.667,30.563,36.0,-11.267,0,0,11.82,11.72,5.08,5.21,10.1,4.62,4.94,2.83,5.138,0.0,2.0,0.0,0.0,4.0,0.0,0.0,growing_s1,0,1,1,0.0
Volta,Ho Municipal,2011,7,2.61,2.333,6.567,7.833,7.0,5.9,23.49,21.0,5.267,0,0,12.61,13.49,6.36,5.49,12.02,4.42,5.08,25.2,16.413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,2,0.0
Volta,Ho Municipal,2011,8,3.637,3.333,12.167,10.913,10.0,10.967,32.747,30.0,9.733,0,0,13.0,14.44,6.36,5.54,11.55,5.07,6.36,0.0,13.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Volta,Ho Municipal,2011,9,1.45,2.667,-40.7,4.35,8.0,-36.633,13.04,24.0,-32.533,0,1,13.9,15.51,5.9,5.48,11.05,4.51,6.36,-7.23,17.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,2,-0.0
Volta,Ho Municipal,2011,10,5.14,4.0,19.7,15.427,12.0,17.767,46.273,36.0,15.733,0,0,12.51,13.65,6.33,4.95,10.59,4.21,5.9,7.29,7.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Volta,Ho Municipal,2011,11,7.887,5.667,34.7,23.667,17.0,31.267,71.003,51.0,27.767,0,0,11.96,12.72,5.63,5.08,10.86,4.55,6.33,-11.06,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,-0.0
Volta,Ho Municipal,2011,12,15.477,18.0,-11.7,46.437,54.0,-10.5,139.307,162.0,-9.367,0,0,14.26,15.07,6.95,6.49,10.79,5.41,5.63,23.45,17.267,1.0,1.0,2.0,0.0,2.0,0.0,0.0,lean,1,1,3,0.0
Volta,Ho Municipal,2012,1,15.81,23.333,-28.367,47.423,70.0,-25.567,142.267,210.0,-22.667,0,0,15.21,16.58,7.04,6.88,11.92,6.12,6.95,1.29,17.486,0.0,4.0,1.0,1.0,1.0,0.0,1.0,lean,1,1,3,0.0
Volta,Ho Municipal,2012,2,30.067,25.0,13.667,90.207,75.0,12.3,270.62,225.0,10.933,0,0,15.54,13.47,5.52,7.63,12.0,5.66,7.04,-21.59,22.521,0.0,4.0,3.0,1.0,4.0,1.0,1.0,lean,1,1,2,-0.0
Volta,Ho Municipal,2012,3,5.377,4.667,17.5,16.127,14.0,15.767,48.38,42.0,14.0,0,0,13.6,13.28,5.47,6.04,12.29,4.55,5.52,-0.91,12.623,0.0,3.0,0.0,1.0,4.0,1.0,1.0,planting_s1,0,1,1,-0.0
Volta,Ho Municipal,2012,4,2.483,2.667,-1.8,7.45,8.0,-1.6,22.353,24.0,-1.4,0,0,13.18,13.4,5.66,6.14,12.43,4.26,5.47,3.47,13.384,0.0,3.0,3.0,0.0,3.0,1.0,1.0,planting_s1,0,1,1,0.0
Volta,Ho Municipal,2012,5,6.903,8.333,-20.5,20.71,25.0,-18.433,62.123,75.0,-16.367,0,0,13.98,12.8,4.95,5.12,12.44,4.27,5.66,-12.54,8.274,0.0,4.0,1.0,0.0,3.0,0.0,1.0,growing_s1,0,1,2,-0.0
Volta,Ho Municipal,2012,6,4.26,4.0,6.933,12.79,12.0,6.233,38.377,36.0,5.533,0,0,11.82,13.34,5.5,5.14,13.06,4.58,4.95,11.11,12.069,0.0,2.0,3.0,0.0,4.0,0.0,0.0,growing_s1,0,1,2,0.0
Volta,Ho Municipal,2012,7,1.97,2.333,-15.133,5.903,7.0,-13.6,17.713,21.0,-12.067,0,0,14.98,12.81,6.41,5.58,12.92,5.09,5.5,16.55,15.466,0.0,3.0,0.0,0.0,2.0,0.0,1.0,harvest_s1,0,1,2,0.0
Volta,Ho Municipal,2012,8,2.85,3.0,-11.15,8.552,9.0,-10.05,25.662,27.0,-8.95,0,0,14.77,13.8,6.76,5.89,12.85,5.06,6.41,5.46,5.545,0.0,1.0,0.0,0.0,3.0,0.0,0.0,inter_season,0,1,2,0.0
Volta,Ho Municipal,2012,9,2.583,2.667,-3.933,7.743,8.0,-3.533,23.223,24.0,-3.133,0,0,14.28,15.36,6.15,5.57,12.48,4.35,6.76,-9.02,12.822,0.0,4.0,3.0,0.0,1.0,0.0,1.0,growing_s2,0,1,2,-0.0
Volta,Ho Municipal,2012,10,4.86,7.333,-39.233,14.577,22.0,-35.3,43.73,66.0,-31.4,0,0,13.87,14.26,6.15,5.37,12.84,4.11,6.15,0.0,7.313,0.0,2.0,1.0,0.0,4.0,0.0,0.0,growing_s2,0,1,2,0.0
Volta,Ho Municipal,2012,11,4.273,4.333,-5.767,12.817,13.0,-5.2,38.457,39.0,-4.633,0,0,14.17,13.3,5.91,5.52,12.21,4.48,6.15,-3.9,4.524,0.0,5.0,2.0,2.0,2.0,0.0,1.0,harvest_s2,0,1,2,-0.0
Volta,Ho Municipal,2012,12,31.593,27.0,15.2,94.777,81.0,13.7,284.33,243.0,12.167,0,0,13.22,14.69,6.7,6.44,12.39,5.3,5.91,13.37,9.057,0.0,2.0,0.0,0.0,5.0,2.0,0.0,lean,1,1,2,0.0
Volta,Ho Municipal,2013,1,21.617,20.0,11.6,64.847,60.0,10.467,194.533,180.0,9.267,0,0,17.67,15.78,6.98,8.34,13.68,6.35,6.7,4.18,8.641,0.0,3.0,0.0,0.0,2.0,0.0,1.0,lean,1,1,2,0.0
Volta,Ho Municipal,2013,2,17.88,19.333,1.367,53.647,58.0,1.233,160.947,174.0,1.133,0,0,16.81,15.1,6.79,7.95,12.31,5.57,6.98,-2.72,8.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,-0.0
Volta,Ho Municipal,2013,3,2.04,2.333,-22.4,6.113,7.0,-20.133,18.34,21.0,-17.867,0,0,16.73,15.11,6.28,6.17,12.33,4.88,6.79,-7.51,5.877,0.0,1.0,0.0,0.0,3.0,0.0,0.0,planting_s1,0,1,2,-0.0
Volta,Ho Municipal,2013,4,8.103,6.333,32.267,24.313,19.0,29.033,72.94,57.0,25.8,0,0,13.22,13.5,5.3,6.48,12.57,4.85,6.28,-15.61,6.515,0.0,2.0,3.0,0.0,1.0,0.0,0.0,planting_s1,0,1,1,-0.0
Volta,Ho Municipal,2013,5,6.38,5.333,16.433,19.143,16.0,14.8,57.427,48.0,13.133,0,0,13.64,13.48,5.17,5.86,12.52,4.96,5.3,-2.45,6.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,-0.0
Volta,Ho Municipal,2013,6,4.463,4.0,6.667,13.387,12.0,6.0,40.163,36.0,5.333,0,0,12.26,14.9,5.56,5.74,12.64,4.4,5.17,7.54,11.611,0.0,1.0,0.0,0.0,2.0,0.0,0.0,growing_s1,0,1,2,0.0
Volta,Ho Municipal,2013,7,1.917,2.333,-15.767,5.743,7.0,-14.167,17.223,21.0,-12.6,0,0,15.61,15.22,5.84,5.84,13.16,4.87,5.56,5.04,5.199,0.0,1.0,0.0,1.0,1.0,0.0,0.0,harvest_s1,0,1,2,0.0
Volta,Ho Municipal,2013,8,2.817,3.0,-1.0,8.44,9.0,-0.933,25.317,27.0,-0.8,0,0,14.82,16.14,7.16,6.41,13.25,5.65,5.84,22.6,9.499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,2,0.0
Volta,Ho Municipal,2013,9,2.187,2.667,-14.7,6.57,8.0,-13.2,19.713,24.0,-11.767,0,0,14.89,14.32,6.91,6.34,13.74,5.34,7.16,-3.49,13.303,0.0,1.0,0.0,0.0,1.0,1.0,0.0,growing_s2,0,1,1,-0.0
Volta,Ho Municipal,2013,10,6.43,7.333,-24.433,19.293,22.0,-21.967,57.887,66.0,-19.567,0,0,13.52,15.32,6.35,6.52,14.65,4.73,6.91,-8.1,16.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,-0.0
Volta,Ho Municipal,2013,11,4.953,4.333,11.033,14.867,13.0,9.933,44.597,39.0,8.8,0,0,14.57,14.53,5.81,6.43,13.03,5.16,6.35,-8.5,2.784,0.0,1.0,0.0,0.0,1.0,0.0,0.0,harvest_s2,0,1,1,-0.0
Volta,Ho Municipal,2013,12,27.627,27.0,1.333,82.883,81.0,1.2,248.65,243.0,1.067,0,0,15.97,15.17,7.4,6.57,13.3,5.72,5.81,27.37,20.595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,2,0.0
Volta,Ho Municipal,2014,1,19.647,20.0,-2.233,58.94,60.0,-2.033,176.823,180.0,-1.8,0,0,18.97,20.62,9.15,9.36,13.64,7.58,7.4,23.65,19.724,1.0,2.0,0.0,1.0,1.0,0.0,0.0,lean,1,1,3,0.0
Volta,Ho Municipal,2014,2,18.073,19.333,5.7,54.22,58.0,5.133,162.657,174.0,4.567,0,0,20.08,17.41,8.24,8.8,14.12,6.81,9.15,-9.95,20.557,0.0,1.0,1.0,0.0,2.0,1.0,0.0,lean,1,1,2,-0.0
Volta,Ho Municipal,2014,3,2.093,2.333,-24.6,6.28,7.0,-22.133,18.833,21.0,-19.7,0,0,18.27,15.89,7.51,8.61,15.06,6.25,8.24,-8.86,19.092,0.0,1.0,0.0,0.0,1.0,0.0,0.0,planting_s1,0,1,2,-0.0
Volta,Ho Municipal,2014,4,5.08,6.333,-11.433,15.247,19.0,-10.3,45.74,57.0,-9.167,0,0,15.77,16.45,6.97,6.97,15.6,5.24,7.51,-7.19,1.39,0.0,2.0,0.0,0.0,1.0,0.0,0.0,planting_s1,0,1,1,-0.0
Volta,Ho Municipal,2014,5,6.493,5.333,19.667,19.483,16.0,17.7,58.447,48.0,15.733,0,0,16.16,16.32,6.4,6.41,15.7,5.32,6.97,-8.18,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,-0.0
Volta,Ho Municipal,2014,6,3.83,4.0,-5.067,11.487,12.0,-4.567,34.463,36.0,-4.033,0,0,17.91,16.0,6.52,6.71,15.87,5.65,6.4,1.87,5.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Volta,Ho Municipal,2014,7,1.927,2.333,-20.0,5.783,7.0,-18.033,17.357,21.0,-16.033,0,0,18.41,18.28,7.6,6.95,16.45,5.99,6.52,16.56,12.442,0.0,1.0,0.0,0.0,2.0,0.0,0.0,harvest_s1,0,1,2,0.0
Volta,Ho Municipal,2014,8,3.64,3.0,26.625,10.92,9.0,23.975,32.763,27.0,21.3,0,0,19.0,18.88,8.27,7.86,16.87,7.04,7.6,8.82,7.349,0.0,1.0,0.0,0.0,1.0,0.0,0.0,inter_season,0,1,2,0.0
Volta,Ho Municipal,2014,9,2.77,3.0,-19.233,8.31,9.0,-17.3,24.933,27.0,-15.367,0,0,18.89,19.92,8.06,8.0,15.43,6.76,8.27,-2.54,9.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,-0.0
Volta,Ho Municipal,2014,10,4.533,6.667,0.733,13.6,20.0,0.633,40.793,60.0,0.6,0,0,17.5,19.01,8.08,7.11,15.07,5.71,8.06,0.25,5.92,0.0,1.0,0.0,1.0,1.0,0.0,0.0,growing_s2,0,1,1,0.0
Volta,Ho Municipal,2014,11,10.23,9.667,-3.5,30.683,29.0,-3.167,92.047,87.0,-2.8,0,0,17.59,18.68,6.94,7.15,16.29,6.15,8.08,-14.11,7.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,-0.0
Volta,Ho Municipal,2014,12,33.65,27.667,18.6,100.953,83.0,16.8,302.86,249.0,14.9,0,0,19.48,18.59,8.66,8.9,16.59,6.33,6.94,24.78,19.665,1.0,1.0,1.0,0.0,1.0,1.0,0.0,lean,1,1,3,0.0
Volta,Ho Municipal,2015,1,25.463,24.0,0.133,76.39,72.0,0.133,229.167,216.0,0.133,0,0,20.86,19.41,8.82,10.17,16.03,7.84,8.66,1.85,19.549,0.0,1.0,0.0,0.0,1.0,0.0,0.0,lean,1,1,2,0.0
Volta,Ho Municipal,2015,2,10.52,10.0,27.833,31.57,30.0,25.067,94.717,90.0,22.267,0,0,21.26,18.7,8.26,9.04,15.86,7.14,8.82,-6.35,16.135,0.0,1.0,0.0,0.0,1.0,0.0,0.0,lean,1,1,2,-0.0
Volta,Ho Municipal,2015,3,1.827,1.667,20.1,5.483,5.0,18.067,16.443,15.0,16.067,0,0,18.57,16.54,8.53,8.36,15.67,6.31,8.26,3.27,5.193,0.0,2.0,2.0,0.0,1.0,0.0,0.0,planting_s1,0,1,1,0.0
Volta,Ho Municipal,2015,4,7.173,8.333,-17.667,21.52,25.0,-15.9,64.56,75.0,-14.133,0,0,17.91,16.25,7.31,7.76,16.12,6.61,8.53,-14.3,8.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,-0.0
Volta,Ho Municipal,2015,5,5.253,4.0,30.767,15.763,12.0,27.667,47.293,36.0,24.6,0,0,16.43,18.63,6.84,7.1,16.79,5.61,7.31,-6.43,8.801,0.0,3.0,1.0,0.0,2.0,0.0,1.0,growing_s1,0,1,1,-0.0
Volta,Ho Municipal,2015,6,5.233,3.333,61.433,15.707,10.0,55.3,47.117,30.0,49.167,1,0,16.49,16.72,6.62,6.68,15.76,5.81,6.84,-3.22,5.701,0.0,1.0,0.0,0.0,3.0,0.0,0.0,growing_s1,0,1,3,-3.22
Volta,Ho Municipal,2015,7,3.987,3.0,27.1,11.963,9.0,24.4,35.893,27.0,21.7,0,0,19.06,17.28,7.96,7.94,15.72,5.91,6.62,20.24,14.56,1.0,3.0,4.0,0.0,1.0,0.0,1.0,harvest_s1,0,1,2,0.0
Volta,Ho Municipal,2015,8,3.31,2.667,23.367,9.93,8.0,21.067,29.793,24.0,18.7,0,0,18.45,20.05,7.97,7.57,16.95,6.32,7.96,0.13,12.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Volta,Ho Municipal,2015,9,3.017,3.0,-4.2,9.053,9.0,-3.767,27.16,27.0,-3.333,0,0,20.55,21.35,8.54,7.08,15.83,5.82,7.97,7.15,10.207,0.0,2.0,0.0,0.0,3.0,0.0,0.0,growing_s2,0,1,2,0.0
Volta,Ho Municipal,2015,10,3.867,6.667,-28.5,11.597,20.0,-25.633,34.793,60.0,-22.8,0,0,19.86,17.94,7.65,6.83,16.73,6.16,8.54,-10.42,8.844,0.0,1.0,3.0,0.0,2.0,0.0,0.0,growing_s2,0,1,2,-0.0
Volta,Ho Municipal,2015,11,10.827,9.667,25.733,32.48,29.0,23.167,97.447,87.0,20.6,0,0,17.92,18.91,8.0,7.28,16.76,6.05,7.65,4.58,9.49,0.0,1.0,0.0,0.0,1.0,0.0,0.0,harvest_s2,0,1,1,0.0
Volta,Ho Municipal,2015,12,26.763,27.667,-6.967,80.293,83.0,-6.233,240.873,249.0,-5.567,0,0,19.46,19.2,9.12,9.22,16.76,7.13,8.0,14.0,12.316,0.0,2.0,0.0,0.0,1.0,0.0,0.0,lean,1,1,2,0.0
Volta,Ho Municipal,2016,1,20.567,24.0,-23.867,61.693,72.0,-21.467,185.08,216.0,-19.067,0,0,20.82,19.79,8.31,9.44,14.55,7.17,9.12,-8.88,11.499,0.0,4.0,1.0,0.0,2.0,0.0,1.0,lean,1,1,3,-0.0
Volta,Ho Municipal,2016,2,10.15,10.0,18.967,30.45,30.0,17.067,91.34,90.0,15.2,0,0,20.44,17.51,8.3,8.39,16.41,6.71,8.31,-0.12,11.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,-0.0
Volta,Ho Municipal,2016,3,1.6,1.667,1.967,4.8,5.0,1.8,14.393,15.0,1.567,0,0,20.21,15.8,8.22,7.63,15.47,5.83,8.3,-0.96,4.833,0.0,3.0,0.0,0.0,4.0,0.0,1.0,planting_s1,0,1,1,-0.0
Volta,Ho Municipal,2016,4,9.17,8.333,0.267,27.513,25.0,0.233,82.543,75.0,0.2,0,0,16.4,15.74,6.65,7.16,14.84,5.48,8.22,-19.1,10.724,0.0,2.0,0.0,0.0,3.0,0.0,0.0,planting_s1,0,1,1,-0.0
Volta,Ho Municipal,2016,5,4.917,4.0,30.333,14.753,12.0,27.3,44.26,36.0,24.3,0,0,16.29,16.71,6.66,6.52,15.55,5.32,6.65,0.15,10.808,0.0,2.0,2.0,0.0,2.0,0.0,0.0,growing_s1,0,1,1,0.0
Volta,Ho Municipal,2016,6,4.22,3.333,18.467,12.663,10.0,16.633,37.987,30.0,14.767,0,0,16.39,18.25,6.07,6.69,16.78,5.42,6.66,-8.86,9.632,0.0,6.0,5.0,1.0,2.0,0.0,1.0,growing_s1,0,1,2,-0.0
Volta,Ho Municipal,2016,7,2.865,3.0,2.1,8.6,9.0,1.9,25.798,27.0,1.675,0,0,17.76,17.58,7.74,6.92,15.5,5.72,6.07,27.51,18.941,1.0,4.0,2.0,0.0,6.0,1.0,1.0,harvest_s1,0,1,3,0.0
