date,admin1,admin2,market,category,commodity,unit,pricetype,currency,price,usdprice
2008-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.98,1.55
2008-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.24,1.38
2008-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.72,1.26
2008-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,4.71,1.03
2008-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.12,1.11
2008-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.42,1.17
2008-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.31,1.14
2008-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.46,1.38
2008-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.9,1.26
2008-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.36,1.35
2008-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.3,1.12
2008-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.52,1.37
2009-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.75,1.2
2009-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.25,1.09
2009-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.33,1.1
2009-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,4.73,0.97
2009-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,3.8,0.78
2009-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,4.52,0.92
2009-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,4.93,1.0
2009-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.69,1.14
2009-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.31,1.06
2009-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,4.83,0.96
2009-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,4.56,0.9
2009-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.49,1.08
2010-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.11,1.2
2010-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.73,1.12
2010-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.04,0.98
2010-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.1,0.99
2010-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,4.58,0.88
2010-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,4.96,0.95
2010-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.28,1.01
2010-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.57,1.06
2010-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.89,1.11
2010-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.14,0.97
2010-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,4.64,0.87
2010-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.19,1.15
2011-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.35,1.18
2011-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.98,1.1
2011-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.76,1.06
2011-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,4.8,0.88
2011-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,4.4,0.8
2011-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.4,0.98
2011-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.67,1.02
2011-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.69,1.2
2011-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.23,1.11
2011-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.97,1.06
2011-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.57,0.99
2011-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.48,1.14
2012-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.45,1.31
2012-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.76,1.18
2012-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.76,1.0
2012-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.5,0.95
2012-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,4.94,0.85
2012-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.34,0.92
2012-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.23,1.06
2012-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.49,1.1
2012-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.48,1.1
2012-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.27,1.06
2012-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.78,0.97
2012-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.09,1.19
2013-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.34,1.22
2013-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.24,1.2
2013-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.35,1.05
2013-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.76,0.95
2013-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.18,0.85
2013-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,5.7,0.93
2013-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.5,1.06
2013-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.48,1.21
2013-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.72,1.08
2013-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.86,1.1
2013-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.0,0.96
2013-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.37,1.17
2014-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.68,1.38
2014-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.83,1.4
2014-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.0,1.26
2014-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.87,1.08
2014-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.25,0.98
2014-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.32,0.98
2014-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.77,1.2
2014-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.52,1.32
2014-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.43,1.3
2014-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.17,1.1
2014-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.43,1.13
2014-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.77,1.33
2015-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.98,1.36
2015-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.71,1.31
2015-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.62,1.15
2015-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.86,1.03
2015-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.6,0.99
2015-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.12,1.06
2015-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.55,1.27
2015-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.75,1.29
2015-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.17,1.2
2015-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.49,1.24
2015-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.18,1.19
2015-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.42,1.37
2016-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.46,1.37
2016-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.23,1.19
2016-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.5,1.08
2016-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.49,0.93
2016-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.82,0.97
2016-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.75,0.96
2016-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.45,1.06
2016-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.19,1.16
2016-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.26,1.16
2016-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.69,1.08
2016-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.37,1.03
2016-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.35,1.16
2017-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.21,1.28
2017-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.5,1.18
2017-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.37,1.15
2017-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.42,0.88
2017-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.84,0.94
2017-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.5,1.02
2017-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.21,0.98
2017-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.73,1.18
2017-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.81,1.19
2017-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.73,1.04
2017-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.76,1.04
2017-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.49,1.14
2018-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.77,1.3
2018-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.54,1.27
2018-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.88,1.18
2018-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.49,0.99
2018-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,6.56,0.86
2018-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.34,0.96
2018-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.56,0.99
2018-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.04,1.18
2018-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.22,1.2
2018-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.83,1.01
2018-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.93,1.02
2018-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.94,1.15
2019-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,11.11,1.42
2019-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.57,1.22
2019-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.93,1.14
2019-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.85,1.0
2019-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.61,0.96
2019-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.21,1.04
2019-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.7,1.09
2019-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.34,1.17
2019-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.76,1.09
2019-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.55,1.19
2019-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.72,1.08
2019-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.65,1.07
2020-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.52,1.3
2020-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.0,1.23
2020-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.68,1.19
2020-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.63,0.93
2020-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.81,0.95
2020-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.97,0.97
2020-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.52,1.03
2020-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.68,1.29
2020-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.12,1.1
2020-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.6,1.15
2020-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.03,0.96
2020-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.89,1.18
2021-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,11.42,1.36
2021-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.58,1.26
2021-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.52,1.13
2021-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.82,1.04
2021-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,7.85,0.92
2021-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.05,1.06
2021-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.61,1.12
2021-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.8,1.26
2021-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.16,1.18
2021-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.77,1.13
2021-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.63,1.0
2021-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.06,1.16
2022-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,14.05,1.61
2022-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,13.62,1.56
2022-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,11.75,1.34
2022-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.77,1.23
2022-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.32,1.17
2022-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,11.78,1.33
2022-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,12.64,1.43
2022-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,12.55,1.41
2022-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,13.06,1.47
2022-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,12.19,1.37
2022-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,11.67,1.3
2022-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,13.71,1.53
2023-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,12.68,1.41
2023-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.59,1.17
2023-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.17,1.12
2023-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.22,1.02
2023-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.51,0.94
2023-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.85,0.97
2023-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.8,1.07
2023-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,11.0,1.2
2023-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,11.16,1.21
2023-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.1,1.09
2023-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.75,1.05
2023-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.72,1.16
2024-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,12.15,1.31
2024-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,11.58,1.24
2024-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.57,1.02
2024-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,9.91,1.06
2024-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,8.66,0.92
2024-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.31,1.09
2024-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.78,1.14
2024-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.58,1.12
2024-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,11.31,1.19
2024-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.49,1.1
2024-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,10.3,1.08
2024-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Maize (white),KG,Retail,GHS,12.74,1.33
2003-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.77,1.26
2003-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.36,1.11
2003-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,2.92,0.96
2003-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,2.86,0.93
2003-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,2.69,0.87
2003-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,2.8,0.9
2003-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,2.8,0.89
2003-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.04,0.96
2003-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,2.84,0.89
2003-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,2.76,0.86
2003-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,2.56,0.79
2003-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.47,1.06
2004-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,4.15,1.26
2004-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.7,1.11
2004-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.62,1.08
2004-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.19,0.95
2004-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.13,0.92
2004-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,2.8,0.82
2004-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.24,0.94
2004-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.55,1.02
2004-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.14,0.9
2004-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.26,0.92
2004-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,2.96,0.83
2004-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.8,1.06
2005-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,4.12,1.14
2005-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.81,1.05
2005-03-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.58,0.98
2005-04-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.62,0.99
2005-05-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.1,0.84
2005-06-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.13,0.84
2005-07-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.53,0.94
2005-08-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.53,0.94
2005-09-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.72,0.98
2005-10-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.66,0.96
2005-11-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,3.0,0.78
2005-12-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,4.27,1.1
2006-01-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,4.44,1.14
2006-02-01,Eastern,Eastern,Koforidua,Cereals and Tubers,Millet,KG,Retail,GHS,4.29,1.09
