date,adm1_name,adm2_name,rfh,rfh_avg,rfq,r1h,r1h_avg,r1q,r3h,r3h_avg,r3q
2018-09-09,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2018-09-19,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2018-09-29,Upper West,Wa Municipal,0.1,0,0.0,0.3,0,0.0,0.91,0,0.0
2018-10-09,Upper West,Wa Municipal,0.52,0,0.0,1.56,0,0.0,4.68,0,0.0
2018-10-19,Upper West,Wa Municipal,0.2,0,0.0,0.59,0,0.0,1.77,0,0.0
2018-10-29,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2018-11-08,Upper West,Wa Municipal,1.7,1,63.3,5.09,3,56.9,15.26,9,50.6
2018-11-18,Upper West,Wa Municipal,1.04,2,-45.7,3.12,6,-41.1,9.36,18,-36.6
2018-11-28,Upper West,Wa Municipal,4.61,5,-7.7,13.82,15,-6.9,41.46,45,-6.2
2018-12-08,Upper West,Wa Municipal,11.3,12,-5.8,33.89,36,-5.2,101.67,108,-4.7
2018-12-18,Upper West,Wa Municipal,16.65,25,-33.3,49.95,75,-29.9,149.86,225,-26.6
2018-12-28,Upper West,Wa Municipal,31.12,35,-11.1,93.35,105,-10.0,280.05,315,-8.9
2019-01-07,Upper West,Wa Municipal,19.18,42,-54.2,57.53,126,-48.8,172.58,378,-43.4
2019-01-17,Upper West,Wa Municipal,52.69,35,50.4,158.06,105,45.4,474.19,315,40.3
2019-01-27,Upper West,Wa Municipal,20.97,28,-25.0,62.91,84,-22.5,188.72,252,-20.0
2019-02-06,Upper West,Wa Municipal,28.72,20,43.4,86.17,60,39.1,258.51,180,34.7
2019-02-16,Upper West,Wa Municipal,12.13,12,1.1,36.4,36,1.0,109.2,108,0.9
2019-02-26,Upper West,Wa Municipal,9.41,8,17.4,28.24,24,15.7,84.71,72,13.9
2019-03-08,Upper West,Wa Municipal,4.14,5,-16.8,12.43,15,-15.1,37.3,45,-13.4
2019-03-18,Upper West,Wa Municipal,3.26,3,8.4,9.78,9,7.5,29.34,27,6.7
2019-03-28,Upper West,Wa Municipal,1.49,1,44.4,4.46,3,39.9,13.39,9,35.5
2019-04-07,Upper West,Wa Municipal,0.33,0,0.0,1.0,0,0.0,2.99,0,0.0
2019-04-17,Upper West,Wa Municipal,0.39,0,0.0,1.16,0,0.0,3.49,0,0.0
2019-04-27,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2019-05-07,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2019-05-17,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2019-05-27,Upper West,Wa Municipal,0.26,0,0.0,0.78,0,0.0,2.35,0,0.0
2019-06-06,Upper West,Wa Municipal,0.54,0,0.0,1.62,0,0.0,4.87,0,0.0
2019-06-16,Upper West,Wa Municipal,0.81,0,0.0,2.42,0,0.0,7.27,0,0.0
2019-06-26,Upper West,Wa Municipal,0.15,0,0.0,0.46,0,0.0,1.37,0,0.0
2019-07-06,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2019-07-16,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2019-07-26,Upper West,Wa Municipal,0.52,0,0.0,1.56,0,0.0,4.69,0,0.0
2019-08-05,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2019-08-15,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2019-08-25,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2019-09-04,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2019-09-14,Upper West,Wa Municipal,0.02,0,0.0,0.05,0,0.0,0.16,0,0.0
2019-09-24,Upper West,Wa Municipal,0.07,0,0.0,0.21,0,0.0,0.62,0,0.0
2019-10-04,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2019-10-14,Upper West,Wa Municipal,0.01,0,0.0,0.02,0,0.0,0.07,0,0.0
2019-10-24,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2019-11-03,Upper West,Wa Municipal,1.55,1,49.9,4.65,3,44.9,13.94,9,39.9
2019-11-13,Upper West,Wa Municipal,1.44,2,-26.4,4.33,6,-23.8,13.0,18,-21.1
2019-11-23,Upper West,Wa Municipal,1.23,5,-74.0,3.68,15,-66.6,11.03,45,-59.2
2019-12-03,Upper West,Wa Municipal,9.15,12,-23.6,27.45,36,-21.2,82.35,108,-18.8
2019-12-13,Upper West,Wa Municipal,21.15,25,-15.3,63.46,75,-13.8,190.37,225,-12.3
2019-12-23,Upper West,Wa Municipal,46.01,35,31.4,138.04,105,28.2,414.13,315,25.1
2020-01-02,Upper West,Wa Municipal,44.16,42,5.1,132.49,126,4.6,397.47,378,4.1
2020-01-12,Upper West,Wa Municipal,38.19,35,9.1,114.56,105,8.2,343.68,315,7.3
2020-01-22,Upper West,Wa Municipal,36.86,28,31.5,110.58,84,28.4,331.73,252,25.2
2020-02-01,Upper West,Wa Municipal,19.47,20,-2.6,58.41,60,-2.4,175.24,180,-2.1
2020-02-11,Upper West,Wa Municipal,14.64,12,21.8,43.92,36,19.6,131.76,108,17.5
2020-02-21,Upper West,Wa Municipal,9.71,8,21.1,29.13,24,19.0,87.39,72,16.9
2020-03-02,Upper West,Wa Municipal,2.75,5,-44.1,8.25,15,-39.7,24.74,45,-35.3
2020-03-12,Upper West,Wa Municipal,4.84,3,59.4,14.52,9,53.5,43.57,27,47.5
2020-03-22,Upper West,Wa Municipal,0.0,1,-90.9,0.0,3,-81.8,0.0,9,-72.7
2020-04-01,Upper West,Wa Municipal,0.46,0,0.0,1.38,0,0.0,4.13,0,0.0
2020-04-11,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-21,Upper West,Wa Municipal,0.3,0,0.0,0.9,0,0.0,2.71,0,0.0
2020-05-01,Upper West,Wa Municipal,0.93,0,0.0,2.79,0,0.0,8.38,0,0.0
2020-05-11,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-05-21,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-05-31,Upper West,Wa Municipal,0.31,0,0.0,0.92,0,0.0,2.75,0,0.0
2020-06-10,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-06-20,Upper West,Wa Municipal,0.91,0,0.0,2.73,0,0.0,8.18,0,0.0
2020-06-30,Upper West,Wa Municipal,0.1,0,0.0,0.29,0,0.0,0.86,0,0.0
2020-07-10,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-07-20,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-07-30,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-08-09,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-08-19,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-08-29,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-09-08,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-09-18,Upper West,Wa Municipal,1.05,0,0.0,3.15,0,0.0,9.44,0,0.0
2020-09-28,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-10-08,Upper West,Wa Municipal,0.07,0,0.0,0.22,0,0.0,0.66,0,0.0
2020-10-18,Upper West,Wa Municipal,0.3,0,0.0,0.89,0,0.0,2.67,0,0.0
2020-10-28,Upper West,Wa Municipal,1.47,1,43.0,4.42,3,38.7,13.25,9,34.4
2020-11-07,Upper West,Wa Municipal,1.94,2,-2.8,5.82,6,-2.5,17.47,18,-2.2
2020-11-17,Upper West,Wa Municipal,4.58,5,-8.3,13.74,15,-7.4,41.21,45,-6.6
2020-11-27,Upper West,Wa Municipal,13.58,12,13.1,40.74,36,11.8,122.22,108,10.4
2020-12-07,Upper West,Wa Municipal,26.8,25,7.2,80.4,75,6.5,241.19,225,5.7
2020-12-17,Upper West,Wa Municipal,32.6,35,-6.8,97.81,105,-6.1,293.44,315,-5.5
2020-12-27,Upper West,Wa Municipal,24.82,42,-40.8,74.46,126,-36.7,223.37,378,-32.6
2021-01-06,Upper West,Wa Municipal,30.67,35,-12.3,92.02,105,-11.1,276.05,315,-9.9
2021-01-16,Upper West,Wa Municipal,19.4,28,-30.6,58.2,84,-27.5,174.61,252,-24.5
2021-01-26,Upper West,Wa Municipal,16.33,20,-18.3,48.99,60,-16.4,146.98,180,-14.6
2021-02-05,Upper West,Wa Municipal,12.12,12,1.0,36.35,36,0.9,109.05,108,0.8
2021-02-15,Upper West,Wa Municipal,8.9,8,11.1,26.69,24,10.0,80.07,72,8.9
2021-02-25,Upper West,Wa Municipal,8.12,5,61.1,24.35,15,55.0,73.04,45,48.9
2021-03-07,Upper West,Wa Municipal,2.33,3,-21.7,6.98,9,-19.5,20.95,27,-17.3
2021-03-17,Upper West,Wa Municipal,1.58,1,52.8,4.74,3,47.5,14.23,9,42.3
2021-03-27,Upper West,Wa Municipal,0.15,0,0.0,0.46,0,0.0,1.38,0,0.0
2021-04-06,Upper West,Wa Municipal,0.65,0,0.0,1.94,0,0.0,5.83,0,0.0
2021-04-16,Upper West,Wa Municipal,0.29,0,0.0,0.86,0,0.0,2.59,0,0.0
2021-04-26,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2021-05-06,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2021-05-16,Upper West,Wa Municipal,0.16,0,0.0,0.47,0,0.0,1.4,0,0.0
2021-05-26,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2021-06-05,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2021-06-15,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2021-06-25,Upper West,Wa Municipal,0.08,0,0.0,0.24,0,0.0,0.72,0,0.0
2021-07-05,Upper West,Wa Municipal,0.75,0,0.0,2.26,0,0.0,6.78,0,0.0
2021-07-15,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2021-07-25,Upper West,Wa Municipal,0.3,0,0.0,0.89,0,0.0,2.66,0,0.0
2021-08-04,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2021-08-14,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2021-08-24,Upper West,Wa Municipal,0.37,0,0.0,1.1,0,0.0,3.31,0,0.0
2021-09-03,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2021-09-13,Upper West,Wa Municipal,0.01,0,0.0,0.03,0,0.0,0.1,0,0.0
2021-09-23,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2021-10-03,Upper West,Wa Municipal,0.45,0,0.0,1.34,0,0.0,4.02,0,0.0
2021-10-13,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2021-10-23,Upper West,Wa Municipal,1.29,1,26.7,3.88,3,24.0,11.64,9,21.3
2021-11-02,Upper West,Wa Municipal,1.16,2,-40.0,3.48,6,-36.0,10.44,18,-32.0
2021-11-12,Upper West,Wa Municipal,4.11,5,-17.5,12.32,15,-15.8,36.95,45,-14.0
2021-11-22,Upper West,Wa Municipal,0.0,12,-99.2,0.0,36,-89.3,0.0,108,-79.3
2021-12-02,Upper West,Wa Municipal,39.12,25,56.3,117.36,75,50.6,352.09,225,45.0
2021-12-12,Upper West,Wa Municipal,40.09,35,14.5,120.28,105,13.1,360.83,315,11.6
2021-12-22,Upper West,Wa Municipal,33.56,42,-20.0,100.68,126,-18.0,302.03,378,-16.0
2022-01-01,Upper West,Wa Municipal,24.6,35,-29.6,73.79,105,-26.7,221.37,315,-23.7
2022-01-11,Upper West,Wa Municipal,24.28,28,-13.2,72.85,84,-11.9,218.54,252,-10.6
2022-01-21,Upper West,Wa Municipal,23.94,20,19.6,71.83,60,17.7,215.49,180,15.7
2022-01-31,Upper West,Wa Municipal,5.38,12,-54.7,16.13,36,-49.3,48.4,108,-43.8
2022-02-10,Upper West,Wa Municipal,7.65,8,-4.4,22.94,24,-3.9,68.81,72,-3.5
2022-02-20,Upper West,Wa Municipal,8.1,5,60.8,24.3,15,54.7,72.89,45,48.6
2022-03-02,Upper West,Wa Municipal,1.58,3,-45.7,4.75,9,-41.2,14.24,27,-36.6
2022-03-12,Upper West,Wa Municipal,1.06,1,5.5,3.18,3,4.9,9.54,9,4.4
2022-03-22,Upper West,Wa Municipal,1.1,0,0.0,3.3,0,0.0,9.91,0,0.0
2022-04-01,Upper West,Wa Municipal,0.32,0,0.0,0.95,0,0.0,2.84,0,0.0
2022-04-11,Upper West,Wa Municipal,0.06,0,0.0,0.19,0,0.0,0.57,0,0.0
2022-04-21,Upper West,Wa Municipal,0.25,0,0.0,0.76,0,0.0,2.28,0,0.0
2022-05-01,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2022-05-11,Upper West,Wa Municipal,0.65,0,0.0,1.95,0,0.0,5.85,0,0.0
2022-05-21,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2022-05-31,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2022-06-10,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2022-06-20,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2022-06-30,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2022-07-10,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2022-07-20,Upper West,Wa Municipal,0.6,0,0.0,1.8,0,0.0,5.39,0,0.0
2022-07-30,Upper West,Wa Municipal,0.35,0,0.0,1.04,0,0.0,3.13,0,0.0
2022-08-09,Upper West,Wa Municipal,0.13,0,0.0,0.39,0,0.0,1.18,0,0.0
2022-08-19,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2022-08-29,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2022-09-08,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2022-09-18,Upper West,Wa Municipal,0.06,0,0.0,0.17,0,0.0,0.51,0,0.0
2022-09-28,Upper West,Wa Municipal,0.4,0,0.0,1.19,0,0.0,3.58,0,0.0
2022-10-08,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2022-10-18,Upper West,Wa Municipal,0.6,1,-36.5,1.8,3,-32.8,5.39,9,-29.2
2022-10-28,Upper West,Wa Municipal,2.46,2,22.1,7.39,6,19.9,22.18,18,17.7
2022-11-07,Upper West,Wa Municipal,4.85,5,-2.9,14.56,15,-2.6,43.69,45,-2.3
2022-11-17,Upper West,Wa Municipal,17.9,12,48.8,53.7,36,43.9,161.1,108,39.0
2022-11-27,Upper West,Wa Municipal,33.32,25,33.2,99.96,75,29.8,299.89,225,26.5
2022-12-07,Upper West,Wa Municipal,43.88,35,25.3,131.63,105,22.8,394.88,315,20.2
2022-12-17,Upper West,Wa Municipal,50.34,42,19.8,151.01,126,17.8,453.02,378,15.8
2022-12-27,Upper West,Wa Municipal,23.07,35,-34.0,69.2,105,-30.6,207.59,315,-27.2
2023-01-06,Upper West,Wa Municipal,32.97,28,17.7,98.92,84,15.9,296.75,252,14.2
2023-01-16,Upper West,Wa Municipal,22.07,20,10.3,66.21,60,9.3,198.63,180,8.2
2023-01-26,Upper West,Wa Municipal,14.12,12,17.5,42.37,36,15.8,127.1,108,14.0
2023-02-05,Upper West,Wa Municipal,9.23,8,15.2,27.69,24,13.7,83.08,72,12.2
2023-02-15,Upper West,Wa Municipal,5.79,5,15.5,17.38,15,14.0,52.13,45,12.4
2023-02-25,Upper West,Wa Municipal,6.38,3,108.9,19.13,9,98.0,57.38,27,87.1
2023-03-07,Upper West,Wa Municipal,0.94,1,-5.2,2.83,3,-4.7,8.49,9,-4.2
2023-03-17,Upper West,Wa Municipal,0.47,0,0.0,1.4,0,0.0,4.21,0,0.0
2023-03-27,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2023-04-06,Upper West,Wa Municipal,0.4,0,0.0,1.19,0,0.0,3.56,0,0.0
2023-04-16,Upper West,Wa Municipal,0.47,0,0.0,1.41,0,0.0,4.23,0,0.0
2023-04-26,Upper West,Wa Municipal,0.18,0,0.0,0.55,0,0.0,1.64,0,0.0
2023-05-06,Upper West,Wa Municipal,0.83,0,0.0,2.5,0,0.0,7.51,0,0.0
2023-05-16,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2023-05-26,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2023-06-05,Upper West,Wa Municipal,0.11,0,0.0,0.32,0,0.0,0.96,0,0.0
2023-06-15,Upper West,Wa Municipal,0.44,0,0.0,1.32,0,0.0,3.96,0,0.0
2023-06-25,Upper West,Wa Municipal,0.09,0,0.0,0.27,0,0.0,0.81,0,0.0
2023-07-05,Upper West,Wa Municipal,0.64,0,0.0,1.93,0,0.0,5.79,0,0.0
2023-07-15,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2023-07-25,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2023-08-04,Upper West,Wa Municipal,0.15,0,0.0,0.46,0,0.0,1.39,0,0.0
2023-08-14,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2023-08-24,Upper West,Wa Municipal,0.27,0,0.0,0.81,0,0.0,2.44,0,0.0
2023-09-03,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2023-09-13,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2023-09-23,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2023-10-03,Upper West,Wa Municipal,0.01,0,0.0,0.04,0,0.0,0.13,0,0.0
2023-10-13,Upper West,Wa Municipal,0.77,1,-20.8,2.31,3,-18.7,6.94,9,-16.6
2023-10-23,Upper West,Wa Municipal,1.8,2,-9.7,5.39,6,-8.7,16.17,18,-7.7
2023-11-02,Upper West,Wa Municipal,4.29,5,-13.8,12.88,15,-12.5,38.64,45,-11.1
2023-11-12,Upper West,Wa Municipal,15.0,12,24.8,44.99,36,22.3,134.98,108,19.8
2023-11-22,Upper West,Wa Municipal,26.31,25,5.2,78.93,75,4.7,236.79,225,4.2
2023-12-02,Upper West,Wa Municipal,55.87,35,59.5,167.62,105,53.5,502.87,315,47.6
2023-12-12,Upper West,Wa Municipal,43.77,42,4.2,131.3,126,3.8,393.91,378,3.4
2023-12-22,Upper West,Wa Municipal,29.9,35,-14.5,89.71,105,-13.1,269.14,315,-11.6
2024-01-01,Upper West,Wa Municipal,48.03,28,71.3,144.09,84,64.2,432.27,252,57.0
2024-01-11,Upper West,Wa Municipal,22.27,20,11.3,66.82,60,10.2,200.47,180,9.1
2024-01-21,Upper West,Wa Municipal,15.47,12,28.6,46.4,36,25.8,139.19,108,22.9
2024-01-31,Upper West,Wa Municipal,9.48,8,18.3,28.44,24,16.4,85.32,72,14.6
2024-02-10,Upper West,Wa Municipal,6.09,5,21.4,18.27,15,19.2,54.81,45,17.1
2024-02-20,Upper West,Wa Municipal,3.67,3,21.6,11.01,9,19.4,33.03,27,17.3
2024-03-01,Upper West,Wa Municipal,0.17,1,-75.1,0.52,3,-67.6,1.56,9,-60.1
2024-03-11,Upper West,Wa Municipal,0.18,0,0.0,0.55,0,0.0,1.65,0,0.0
2024-03-21,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2024-03-31,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2024-04-10,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2024-04-20,Upper West,Wa Municipal,0.18,0,0.0,0.54,0,0.0,1.61,0,0.0
2024-04-30,Upper West,Wa Municipal,0.17,0,0.0,0.5,0,0.0,1.5,0,0.0
2024-05-10,Upper West,Wa Municipal,0.24,0,0.0,0.72,0,0.0,2.17,0,0.0
2024-05-20,Upper West,Wa Municipal,0.14,0,0.0,0.43,0,0.0,1.29,0,0.0
2024-05-30,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2024-06-09,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2024-06-19,Upper West,Wa Municipal,0.46,0,0.0,1.38,0,0.0,4.14,0,0.0
2024-06-29,Upper West,Wa Municipal,0.53,0,0.0,1.6,0,0.0,4.81,0,0.0
2024-07-09,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2024-07-19,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2024-07-29,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2024-08-08,Upper West,Wa Municipal,0.52,0,0.0,1.57,0,0.0,4.7,0,0.0
2024-08-18,Upper West,Wa Municipal,0.61,0,0.0,1.82,0,0.0,5.47,0,0.0
2024-08-28,Upper West,Wa Municipal,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2024-09-07,Upper West,Wa Municipal,0.15,0,0.0,0.46,0,0.0,1.38,0,0.0
2024-09-17,Upper West,Wa Municipal,0.92,0,0.0,2.75,0,0.0,8.25,0,0.0
2024-09-27,Upper West,Wa Municipal,0.21,0,0.0,0.62,0,0.0,1.87,0,0.0
2024-10-07,Upper West,Wa Municipal,2.07,1,96.9,6.2,3,87.2,18.6,9,77.5
2024-10-17,Upper West,Wa Municipal,3.0,2,47.6,9.0,6,42.8,26.99,18,38.0
2024-10-27,Upper West,Wa Municipal,3.41,5,-31.2,10.22,15,-28.1,30.66,45,-25.0
2024-11-06,Upper West,Wa Municipal,11.34,12,-5.5,34.01,36,-4.9,102.02,108,-4.4
2024-11-16,Upper West,Wa Municipal,25.23,25,0.9,75.7,75,0.8,227.11,225,0.7
2024-11-26,Upper West,Wa Municipal,35.96,35,2.7,107.89,105,2.5,323.67,315,2.2
2024-12-06,Upper West,Wa Municipal,52.08,42,23.9,156.24,126,21.5,468.72,378,19.2
2024-12-16,Upper West,Wa Municipal,38.78,35,10.8,116.34,105,9.7,349.02,315,8.6
2024-12-26,Upper West,Wa Municipal,5.98,28,-78.4,17.94,84,-70.5,53.81,252,-62.7
2003-01-01,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2003-01-11,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2003-01-21,Upper West,Nadowli-Kaleo,0.09,0,0.0,0.26,0,0.0,0.79,0,0.0
2003-01-31,Upper West,Nadowli-Kaleo,1.18,1,16.4,3.54,3,14.8,10.62,9,13.1
2003-02-10,Upper West,Nadowli-Kaleo,2.28,2,13.5,6.85,6,12.1,20.55,18,10.8
2003-02-20,Upper West,Nadowli-Kaleo,3.32,5,-32.9,9.97,15,-29.6,29.9,45,-26.3
2003-03-02,Upper West,Nadowli-Kaleo,14.36,12,19.5,43.08,36,17.6,129.24,108,15.6
2003-03-12,Upper West,Nadowli-Kaleo,29.83,25,19.3,89.5,75,17.3,268.51,225,15.4
2003-03-22,Upper West,Nadowli-Kaleo,23.39,35,-33.1,70.17,105,-29.8,210.51,315,-26.5
2003-04-01,Upper West,Nadowli-Kaleo,25.87,42,-38.3,77.62,126,-34.5,232.86,378,-30.6
2003-04-11,Upper West,Nadowli-Kaleo,35.0,35,-0.0,105.0,105,-0.0,314.99,315,-0.0
2003-04-21,Upper West,Nadowli-Kaleo,41.44,28,47.8,124.32,84,43.0,372.95,252,38.3
2003-05-01,Upper West,Nadowli-Kaleo,29.35,20,46.5,88.05,60,41.9,264.14,180,37.2
2003-05-11,Upper West,Nadowli-Kaleo,13.97,12,16.3,41.92,36,14.7,125.75,108,13.0
2003-05-21,Upper West,Nadowli-Kaleo,6.18,8,-22.5,18.53,24,-20.3,55.58,72,-18.0
2003-05-31,Upper West,Nadowli-Kaleo,6.55,5,30.4,19.66,15,27.4,58.97,45,24.3
2003-06-10,Upper West,Nadowli-Kaleo,2.43,3,-18.2,7.3,9,-16.4,21.91,27,-14.6
2003-06-20,Upper West,Nadowli-Kaleo,0.42,1,-52.3,1.27,3,-47.1,3.82,9,-41.9
2003-06-30,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2003-07-10,Upper West,Nadowli-Kaleo,0.05,0,0.0,0.15,0,0.0,0.46,0,0.0
2003-07-20,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2003-07-30,Upper West,Nadowli-Kaleo,0.05,0,0.0,0.14,0,0.0,0.43,0,0.0
2003-08-09,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2003-08-19,Upper West,Nadowli-Kaleo,0.08,0,0.0,0.25,0,0.0,0.76,0,0.0
2003-08-29,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2003-09-08,Upper West,Nadowli-Kaleo,0.54,0,0.0,1.63,0,0.0,4.9,0,0.0
2003-09-18,Upper West,Nadowli-Kaleo,0.26,0,0.0,0.78,0,0.0,2.35,0,0.0
2003-09-28,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2003-10-08,Upper West,Nadowli-Kaleo,0.28,0,0.0,0.84,0,0.0,2.53,0,0.0
2003-10-18,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2003-10-28,Upper West,Nadowli-Kaleo,0.04,0,0.0,0.11,0,0.0,0.33,0,0.0
2003-11-07,Upper West,Nadowli-Kaleo,0.4,0,0.0,1.19,0,0.0,3.58,0,0.0
2003-11-17,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2003-11-27,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2003-12-07,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2003-12-17,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2003-12-27,Upper West,Nadowli-Kaleo,0.73,0,0.0,2.19,0,0.0,6.56,0,0.0
2004-01-06,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2004-01-16,Upper West,Nadowli-Kaleo,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2004-01-26,Upper West,Nadowli-Kaleo,0.0,1,-90.9,0.0,3,-81.8,0.0,9,-72.7
2004-02-05,Upper West,Nadowli-Kaleo,3.51,2,71.9,10.53,6,64.7,31.59,18,57.5
